fold,variant,model,date,usable_peak,n_obs,M_true,M_hat_median,M_hat_mean,peak_slot_true,peak_time_mode,C50,C75,C90,risk_raw_C50,risk_raw_C75,risk_raw_C90,risk_platt_C50,risk_platt_C75,risk_platt_C90,event_C50,event_C75,event_C90,calibration_status_platt_C50,calibration_status_platt_C75,calibration_status_platt_C90,n_cal_platt_C50,n_cal_platt_C75,n_cal_platt_C90,isotonic_status
f2,protoA,B4,2021.07.12,true,96,198.0,196.3657989501953,198.76124340820311,34,35,182.0,193.0,200.2,0.872,0.603,0.3945,0.9995981746398871,0.9984822535768745,0.22821163855695475,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B4,2021.07.14,true,96,195.0,197.9565658569336,200.86617288208006,38,35,182.0,193.0,200.2,0.872,0.6225,0.451,0.9995981746398871,0.9988116800651219,0.26409190430610086,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B4,2021.07.16,true,96,197.0,197.55889892578125,200.11680297851564,47,35,182.0,193.0,200.2,0.8595,0.6145,0.4425,0.9994319871236,0.9986854605371941,0.25854681823215175,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B4,2021.07.17,true,96,110.0,125.05313873291016,128.59143184280396,5,16,182.0,193.0,200.2,0.019,0.008,0.0025,0.000015936477592170525,0.000015936477592170525,0.000015936477592170525,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B4,2021.07.18,true,96,28.0,61.161865234375,67.31545809173583,4,61,182.0,193.0,200.2,0.0,0.0,0.0,1.3296689332375066e-11,1.3296689332375066e-11,1.3296689332375066e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,protoA,B4,2021.07.19,true,96,222.0,197.0878448486328,199.82683967590333,45,35,182.0,193.0,200.2,0.883,0.6135,0.4235,0.999710936387077,0.9986688441003092,0.246347513553342,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,K2,B4,2021.07.11,true,96,28.0,32.36180877685547,33.0344636631012,46,95,182.0,193.0,200.2,0.0,0.0,0.0,1.514781499903466e-11,1.514781499903466e-11,5.393111860842544e-28,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,K2,B4,2021.07.12,true,96,198.0,199.1953582763672,199.56576929473877,34,35,182.0,193.0,200.2,0.8455,0.638,0.473,0.9992756661692765,0.9983818964935068,0.13937728808744945,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,K2,B4,2021.07.14,true,96,195.0,200.76168060302734,201.02244590759278,38,35,182.0,193.0,200.2,0.887,0.6865,0.5135,0.9997728664361691,0.9991727048079646,0.35137063282555614,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,K2,B4,2021.07.16,true,96,197.0,199.97333526611328,200.0901951675415,47,35,182.0,193.0,200.2,0.8775,0.6725,0.494,0.9996951778984449,0.9989908437186847,0.23253221825622672,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,K2,B4,2021.07.17,true,96,110.0,129.08898162841797,128.73444080734254,5,16,182.0,193.0,200.2,0.0,0.0,0.0,1.514781499903466e-11,1.514781499903466e-11,5.393111860842544e-28,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,K2,B4,2021.07.18,true,96,28.0,32.90196228027344,33.46080284786224,4,46,182.0,193.0,200.2,0.0,0.0,0.0,1.514781499903466e-11,1.514781499903466e-11,5.393111860842544e-28,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,K2,B4,2021.07.19,true,96,222.0,200.26863861083984,200.13230908203124,45,35,182.0,193.0,200.2,0.8595,0.659,0.502,0.9994936949285741,0.9987827445134595,0.2777351687354167,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,re,B4,2021.07.11,true,96,28.0,29.254674911499023,29.26691320133209,46,46,182.0,193.0,200.2,0.0,0.0,0.0,9.676649394885808e-8,9.676649394885808e-8,3.085564091310932e-22,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,re,B4,2021.07.12,true,96,198.0,185.17935180664062,184.96632400894165,34,35,182.0,193.0,200.2,0.549,0.396,0.301,0.9984970891057667,0.9981023182363196,0.2589976682964097,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,re,B4,2021.07.14,true,96,195.0,185.5829315185547,185.2461823348999,38,35,182.0,193.0,200.2,0.5485,0.395,0.297,0.9984889839774089,0.9980848688274141,0.23588935765989322,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,re,B4,2021.07.16,true,96,197.0,184.65956115722656,184.72309481048583,47,35,182.0,193.0,200.2,0.5395,0.3765,0.2975,0.9983356782194942,0.9977280544292862,0.23870784857718613,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,re,B4,2021.07.17,true,96,110.0,112.41061019897461,112.87760186576843,5,16,182.0,193.0,200.2,0.005,0.0015,0.0,0.0002896395211028495,0.0002896395211028495,3.085564091310932e-22,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,re,B4,2021.07.18,true,96,28.0,28.848684310913086,28.920443608760834,4,6,182.0,193.0,200.2,0.0,0.0,0.0,9.676649394885808e-8,9.676649394885808e-8,3.085564091310932e-22,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,re,B4,2021.07.19,true,96,222.0,185.6929473876953,184.73060263442994,45,35,182.0,193.0,200.2,0.544,0.3905,0.3015,0.9984141184793826,0.9980041421660824,0.2619746218694624,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,AWstar,B1,2021.07.11,true,96,28.0,99.6503191019623,85.16616953528434,46,63,182.0,193.0,200.2,0.014434796017419689,0.004398147901278477,0.03211518378862155,4.748326953063755e-21,4.748326953063755e-21,4.748326953063755e-21,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,AWstar,B1,2021.07.12,true,96,198.0,180.429659491496,178.29071395751274,34,34,182.0,193.0,200.2,0.250921254622587,0.0472900622179185,0.07625062112517957,0.7480123815702397,0.7480123815702397,0.10855162048618511,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,AWstar,B1,2021.07.14,true,96,195.0,187.49622649530494,183.22385189149284,38,34,182.0,193.0,200.2,0.8409230279547052,0.3863320097759135,0.20347776369800502,1.0,0.9999989117184555,0.3480077027404147,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,AWstar,B1,2021.07.16,true,96,197.0,177.3996797976688,174.7841681502257,47,59,182.0,193.0,200.2,0.526703479597512,0.1758392155879004,0.12248138498687364,0.9999999964509735,0.9999299569255101,0.19489784021179266,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,AWstar,B1,2021.07.17,true,96,110.0,113.06500129158287,125.60258875976864,5,25,182.0,193.0,200.2,0.22404065309286503,0.005713872370180423,0.06184995342142305,0.23416710250423953,0.012810341760589957,0.012810341760589957,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,AWstar,B1,2021.07.18,true,96,28.0,99.6503191019623,85.09399946828006,4,46,182.0,193.0,200.2,0.014434796017419689,0.004398147901278477,0.03211518378862155,4.748326953063755e-21,4.748326953063755e-21,4.748326953063755e-21,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,AWstar,B1,2021.07.19,true,96,222.0,180.429659491496,178.35749726173378,45,34,182.0,193.0,200.2,0.45138483989958,0.0472900622179185,0.12143213051323636,0.9999996397052359,0.9811814494184157,0.1928944366836447,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f2,B,B4,2021.07.11,true,96,28.0,29.767638206481934,30.118131008148193,46,46,182.0,193.0,200.2,0.0,0.0,0.0,1.5086118514593856e-10,1.4764109957336626e-12,3.650862200171775e-83,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,B,B4,2021.07.12,true,96,198.0,199.48146057128906,199.7742879714966,34,35,182.0,193.0,200.2,0.991,0.802,0.458,0.9999845328675889,0.9992816273333285,0.14369408644722204,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,B,B4,2021.07.14,true,96,195.0,199.60980987548828,200.09757793426513,38,35,182.0,193.0,200.2,0.9955,0.816,0.4695,0.9999974656458668,0.9994795117306081,0.3285490053208249,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,B,B4,2021.07.16,true,96,197.0,199.36046600341797,199.78180431365968,47,35,182.0,193.0,200.2,0.995,0.808,0.4535,0.9999966652524778,0.9993729017119064,0.09932200145800507,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f2,B,B4,2021.07.17,true,96,110.0,160.34686279296875,160.1696983642578,5,35,182.0,193.0,200.2,0.101,0.0325,0.017,0.0011349046727638895,0.00005491347828018633,1.3783434078926343e-40,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,B,B4,2021.07.18,true,96,28.0,29.822482109069824,30.1349061460495,4,46,182.0,193.0,200.2,0.0,0.0,0.0,1.5086118514593856e-10,1.4764109957336626e-12,3.650862200171775e-83,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f2,B,B4,2021.07.19,true,96,222.0,199.68377685546875,200.16694554901122,45,35,182.0,193.0,200.2,0.9965,0.822,0.474,0.9999986824392191,0.999549280296564,0.4263228794105564,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0,2021.07.26,true,96,217.0,222.0,222.0,33,45,184.0,197.75,210.10000000000002,1.0,1.0,1.0,0.8002845763273615,0.8002845763273615,0.7499730483083983,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0,2021.07.27,true,96,211.0,201.0,201.0,46,34,184.0,197.75,210.10000000000002,1.0,1.0,0.0,0.8002845763273615,0.8002845763273615,0.33330173905658506,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0,2021.07.28,true,96,212.0,214.0,214.0,47,39,184.0,197.75,210.10000000000002,1.0,1.0,1.0,0.8002845763273615,0.8002845763273615,0.7499730483083983,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0,2021.07.29,true,96,211.0,213.0,213.0,47,33,184.0,197.75,210.10000000000002,1.0,1.0,1.0,0.8002845763273615,0.8002845763273615,0.7499730483083983,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0,2021.07.31,true,96,28.0,104.0,104.0,73,14,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.0007426697427885545,0.0007426697427885545,0.0007426697427885545,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B0,2021.08.01,true,96,28.0,29.0,29.0,35,8,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.0007426697427885545,0.0007426697427885545,0.0007426697427885545,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B0,2021.08.02,true,96,26.0,217.0,217.0,13,33,184.0,197.75,210.10000000000002,1.0,1.0,1.0,0.8002845763273615,0.8002845763273615,0.7499730483083983,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B0p,2021.07.26,true,96,217.0,206.0,206.0,33,63,184.0,197.75,210.10000000000002,1.0,1.0,0.0,0.9999781245616489,0.9999781245616489,0.24960697508793622,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0p,2021.07.27,true,96,211.0,217.0,217.0,46,33,184.0,197.75,210.10000000000002,1.0,1.0,1.0,0.9999781245616489,0.9999781245616489,0.999455093057845,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0p,2021.07.28,true,96,212.0,211.0,211.0,47,46,184.0,197.75,210.10000000000002,1.0,1.0,1.0,0.9999781245616489,0.9999781245616489,0.999455093057845,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0p,2021.07.29,true,96,211.0,212.0,212.0,47,47,184.0,197.75,210.10000000000002,1.0,1.0,1.0,0.9999781245616489,0.9999781245616489,0.999455093057845,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B0p,2021.07.31,true,96,28.0,29.0,29.0,73,8,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B0p,2021.08.01,true,96,28.0,29.0,29.0,35,8,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B0p,2021.08.02,true,96,26.0,28.0,28.0,13,35,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.00002273603092110903,0.00002273603092110903,0.00002273603092110903,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BB,2021.07.26,true,96,217.0,181.55008371208348,181.55008371208348,33,34,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.5714279825362351,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,BB,2021.07.27,true,96,211.0,181.55008371208348,181.55008371208348,46,34,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.5714279825362351,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,BB,2021.07.28,true,96,212.0,181.55008371208348,181.55008371208348,47,34,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.5714279825362351,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,BB,2021.07.29,true,96,211.0,181.55008371208348,181.55008371208348,47,34,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.5714279825362351,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,BB,2021.07.31,true,96,28.0,24.879096289549747,24.879096289549747,73,85,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.5714279825362351,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BB,2021.08.01,true,96,28.0,24.89273638833887,24.89273638833887,35,85,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.5714279825362351,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BB,2021.08.02,true,96,26.0,24.879096289549747,24.879096289549747,13,85,184.0,197.75,210.10000000000002,0.0,0.0,0.0,0.5714279825362351,0.5714279825362351,0.5714279825362351,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B1,2021.07.26,true,96,217.0,198.80755354236362,195.17775756912843,33,33,184.0,197.75,210.10000000000002,0.9100957093933858,0.90035837641891,0.9335936448480442,0.9994339987408519,0.9994339987408519,0.9994339987408519,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B1,2021.07.27,true,96,211.0,203.91457073399872,203.22609596009576,46,33,184.0,197.75,210.10000000000002,0.9894126564436709,0.8007232381477148,0.908917042028615,0.9999997926494837,0.9952767121468107,0.9952767121468107,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B1,2021.07.28,true,96,212.0,202.59820633288913,202.94491024438284,47,34,184.0,197.75,210.10000000000002,0.9873689658189911,0.8913141351426688,0.8973489367883618,0.9999996084579051,0.9999687523312744,0.999255431930628,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B1,2021.07.29,true,96,211.0,205.2219984518326,202.7244892489718,47,34,184.0,197.75,210.10000000000002,0.9864000575600599,0.8913141351426688,0.9141116900744981,0.9999994888315723,0.9999687523312744,0.9997216750653698,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B1,2021.07.31,true,96,28.0,63.05559819900485,72.95440175481265,73,25,184.0,197.75,210.10000000000002,0.06892106554072608,0.11552901026678498,0.00006355829462665988,0.00004396253980426233,7.0281037693583616e-9,2.5027503187027622e-20,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B1,2021.08.01,true,96,28.0,41.97134770095052,63.79370300225612,35,50,184.0,197.75,210.10000000000002,0.016597691919759974,0.01060604704986608,0.0025965780352577286,2.2774145119771961e-7,1.591323444040604e-16,1.591323444040604e-16,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B1,2021.08.02,true,96,26.0,103.50705661177874,102.61170094253409,13,57,184.0,197.75,210.10000000000002,0.1605063369872749,0.4917436692651441,0.4194843402608374,0.001287150164197411,0.001287150164197411,0.001287150164197411,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B2,2021.07.26,true,96,217.0,201.655517578125,201.64668319702147,33,34,184.0,197.75,210.10000000000002,0.8319813457647627,0.5419791195775838,0.38185113896179546,0.9991533622117452,0.9980836109072095,0.9976503200602552,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B2,2021.07.27,true,96,211.0,203.43953704833984,202.50163312530518,46,34,184.0,197.75,210.10000000000002,0.859640989892895,0.5701559734131756,0.4074074139914916,0.9995761338107786,0.9984831355507306,0.9980762631776404,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B2,2021.07.28,true,96,212.0,206.8009262084961,203.94911784362793,47,34,184.0,197.75,210.10000000000002,0.8821405963975983,0.6117929870836318,0.4506107457020784,0.9997793637152972,0.9989344049971536,0.9986170499350681,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B2,2021.07.29,true,96,211.0,203.87801361083984,203.09616087341308,47,34,184.0,197.75,210.10000000000002,0.8643574263173004,0.5750054477481279,0.41181889577941333,0.999627462034497,0.998543466070861,0.998140767412157,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B2,2021.07.31,true,96,28.0,37.1767635345459,36.464701060295106,73,5,184.0,197.75,210.10000000000002,0.0,0.0,0.0,1.2001483114620043e-11,1.2001483114620043e-11,1.2001483114620043e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B2,2021.08.01,true,96,28.0,36.15346336364746,35.149231280326845,35,85,184.0,197.75,210.10000000000002,0.0,0.0,0.0,1.2001483114620043e-11,1.2001483114620043e-11,1.2001483114620043e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B2,2021.08.02,true,96,26.0,36.10065841674805,35.17900352478027,13,85,184.0,197.75,210.10000000000002,0.0,0.0,0.0,1.2001483114620043e-11,1.2001483114620043e-11,1.2001483114620043e-11,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B3,2021.07.26,true,96,217.0,199.8456039428711,200.59790993499755,33,46,184.0,197.75,210.10000000000002,0.9026725224282274,0.5488860750042763,0.26429832536392095,0.9991717969439938,0.9974572235964464,0.9963475050616833,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B3,2021.07.27,true,96,211.0,204.5941619873047,203.89862996673585,46,34,184.0,197.75,210.10000000000002,0.9539093617391634,0.6449291121499158,0.3550241819972211,0.9999042814675989,0.9989945811785458,0.9983516555830674,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B3,2021.07.28,true,96,212.0,203.878173828125,203.79702104187012,47,34,184.0,197.75,210.10000000000002,0.9549008784964462,0.6475248326657088,0.35757711440886886,0.9999099701517736,0.9990206905433568,0.9983855436048962,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B3,2021.07.29,true,96,211.0,204.0482635498047,204.06807109832764,47,34,184.0,197.75,210.10000000000002,0.9545800511004522,0.6461877856445073,0.3562133737008947,0.9999081546667475,0.9990073165858209,0.9983675420599193,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B3,2021.07.31,true,96,28.0,38.1256103515625,36.42519174861908,73,5,184.0,197.75,210.10000000000002,0.0,0.0,0.0,6.220453464106009e-10,6.220453464106009e-10,6.220453464106009e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B3,2021.08.01,true,96,28.0,28.667734146118164,31.061953665733338,35,85,184.0,197.75,210.10000000000002,0.0,0.0,0.0,6.220453464106009e-10,6.220453464106009e-10,6.220453464106009e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B3,2021.08.02,true,96,26.0,37.05877113342285,36.0571221075058,13,85,184.0,197.75,210.10000000000002,0.0,0.0,0.0,6.220453464106009e-10,6.220453464106009e-10,6.220453464106009e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B4,2021.07.26,true,96,217.0,202.29102325439453,204.0042322769165,33,34,184.0,197.75,210.10000000000002,0.947,0.6275,0.305,0.9996792347758077,0.9984688056210389,0.9979988279215649,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B4,2021.07.27,true,96,211.0,202.65386962890625,204.39986640930175,46,34,184.0,197.75,210.10000000000002,0.9645,0.661,0.286,0.9998876347786821,0.999001034925438,0.9976247739018802,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B4,2021.07.28,true,96,212.0,202.61524200439453,204.40462716674804,47,34,184.0,197.75,210.10000000000002,0.96,0.644,0.2955,0.9998467282702624,0.998756446755269,0.9978215338812556,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B4,2021.07.29,true,96,211.0,202.26392364501953,204.03005281829834,47,34,184.0,197.75,210.10000000000002,0.9525,0.648,0.2855,0.9997596738043678,0.9988183747866033,0.9976138285124143,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,B4,2021.07.31,true,96,28.0,40.92035484313965,42.89092128753662,73,0,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.1946635268104666e-9,2.1946635268104666e-9,2.1946635268104666e-9,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B4,2021.08.01,true,96,28.0,30.93616008758545,33.284396663665774,35,46,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.1946635268104666e-9,2.1946635268104666e-9,2.1946635268104666e-9,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,B4,2021.08.02,true,96,26.0,35.34707450866699,36.244674377441406,13,5,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.1946635268104666e-9,2.1946635268104666e-9,2.1946635268104666e-9,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,copies,B1,2021.07.27,true,96,211.0,201.09510341456732,199.95776092623382,46,34,182.0,193.0,204.0,0.9985538494971996,0.952291553810088,0.9492255984234558,0.9994324766240702,0.7700656258060002,0.7700656258060002,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B1,2021.07.28,true,96,212.0,200.31835604244904,200.9875397396831,47,58,182.0,193.0,204.0,0.9981729789592709,0.9610495410116421,0.9354907058583921,0.9989218003480197,0.7962855812383438,0.7962855812383438,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B1,2021.07.29,true,96,211.0,199.80442645222573,200.92259297003653,47,35,182.0,193.0,204.0,0.9982751893721649,0.9730387133212447,0.9876081064680311,0.9990794055864506,0.837605620749877,0.837605620749877,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B1,2021.07.30,true,96,212.0,198.87035912783617,197.60181287421236,47,46,182.0,193.0,204.0,0.9968626231842609,0.9480624768013433,0.9925447603679649,0.9952493623171724,0.7583232625786124,0.7583232625786124,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B1,2021.07.31,true,96,28.0,125.36300403425096,117.81572296840908,73,14,182.0,193.0,204.0,0.7327336557899411,0.020862405314017694,0.0005656569180163183,0.0004565946628665841,0.0004565946628665841,1.999336260034394e-8,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,copies,B1,2021.08.01,true,96,28.0,27.837210288167153,43.084558762794416,35,95,182.0,193.0,204.0,0.002599312513723289,0.0012608608923441755,0.0001737277963137461,2.3483546088973562e-12,2.3483546088973562e-12,2.3483546088973562e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,copies,B1,2021.08.02,true,96,26.0,152.43232117158357,132.52670614874242,13,33,182.0,193.0,204.0,0.9121562942748568,0.9663035096330256,0.008372230350479473,0.017317895165586236,0.017317895165586236,0.000016473820216565518,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,copies,B4,2021.07.27,true,96,211.0,203.5625457763672,204.29807431030272,46,33,182.0,193.0,204.0,0.899,0.741,0.492,0.9996672334266922,0.9991706769801214,0.9982048936799219,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B4,2021.07.28,true,96,212.0,204.43488311767578,205.05712421417238,47,33,182.0,193.0,204.0,0.898,0.7395,0.5095,0.9996560128275722,0.9991475134182626,0.9984298882034263,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B4,2021.07.29,true,96,211.0,204.14986419677734,204.36833723449706,47,33,182.0,193.0,204.0,0.896,0.74,0.5015,0.9996327384714356,0.9991552958692358,0.9983307535733553,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B4,2021.07.30,true,96,212.0,204.51712036132812,204.76039637756347,47,33,182.0,193.0,204.0,0.8975,0.7395,0.5095,0.9996502992408659,0.9991475134182626,0.9984298882034263,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,copies,B4,2021.07.31,true,96,28.0,50.65099906921387,51.150863088607785,73,46,182.0,193.0,204.0,0.0,0.0,0.0,5.104247842455756e-11,5.462695588053546e-12,5.462695588053546e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,copies,B4,2021.08.01,true,96,28.0,47.44135093688965,48.06086197948456,35,46,182.0,193.0,204.0,0.0,0.0,0.0,5.104247842455756e-11,5.462695588053546e-12,5.462695588053546e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,copies,B4,2021.08.02,true,96,26.0,56.742889404296875,57.49062985038757,13,43,182.0,193.0,204.0,0.0,0.0,0.0,5.104247842455756e-11,5.462695588053546e-12,5.462695588053546e-12,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,suspect,B1,2021.07.26,true,96,217.0,194.93951132398897,186.7384354929397,33,33,184.5,198.0,209.5,0.9023140183410797,0.562933181956887,0.5872226005991104,0.9973918588898973,0.48708473952062825,0.48708473952062825,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,suspect,B1,2021.07.27,true,96,211.0,199.9759132171828,199.1226602709861,46,58,184.5,198.0,209.5,0.9916721183739299,0.82586941023776,0.20788753870768784,0.9999999937062135,0.8459208536105481,0.8459208536105481,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,suspect,B1,2021.07.28,true,96,212.0,200.95026251994645,200.48150885563786,47,34,184.5,198.0,209.5,0.9886964899420477,0.8986930558172285,0.8163929527284205,0.9999999700140323,0.9272899271298668,0.9272899271298668,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,suspect,B1,2021.07.29,true,96,211.0,201.19536938753146,201.21267651675294,47,33,184.5,198.0,209.5,0.9886964899420477,0.9069076272666233,0.9229354871174063,0.9999999700140323,0.9353455028154453,0.9353455028154453,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,suspect,B1,2021.07.31,true,96,28.0,49.116246961266164,70.18710223704802,73,24,184.5,198.0,209.5,0.03100143886312813,0.15487233825863259,0.000021225753130609774,1.354251467687464e-10,1.354251467687464e-10,2.4561181482101483e-23,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
